Property_ID,Included_SPF_analysis,Excluded_SPF_analysis_reason,Whole_dataset_start,Whole_dataset_end,Whole_dataset_duration_days,Cleansed_dataset_start,Cleansed_dataset_end,Cleansed_dataset_duration_days,Selected_window_start,Selected_window_end,Max_quality_score_selected_window,Mean_quality_score_selected_window,SPFH2_selected_window,SPFH3_selected_window,SPFH4_selected_window,Whole_System_Energy_Consumed_selected_window,HP_Energy_Output_selected_window,IH_Energy_Consumed_selected_window,BUH_Energy_Consumed_selected_window,CP_Energy_Consumed_selected_window,Boiler_Energy_Output_selected_window,Difference_SPFH2_SCOP,Proportional_difference_SPFH2_SCOP,Ratio_SPFH2_SCOP,Mean_annual_SH_flow_temp_selected_window,Mean_annual_HW_flow_temp_selected_window,Mean_annual_Return_temp_selected_window,Winter_mean_SH_flow_temp_selected_window,Winter_mean_return_temp_selected_window,Max_SH_flow_temp_selected_window,Flow_>65C_flag_selected_window,Proportion_flow_>65C_selected_window,Temp_cleaning_outcome,SW_proportion_complete_Whole_System_Energy_Consumed,SW_proportion_complete_HP_Energy_Output,SW_proportion_complete_IH_Energy_Consumed,SW_proportion_complete_BUH_Energy_Consumed,SW_proportion_complete_CP_Energy_Consumed,SW_proportion_complete_Boiler_Energy_Output,Acceptable_windows_count,Acceptable_windows_SPFH2_mean,Acceptable_windows_SPFH2_std,Acceptable_windows_SPFH2_median,Acceptable_windows_SPFH3_mean,Acceptable_windows_SPFH3_std,Acceptable_windows_SPFH3_median,Acceptable_windows_SPFH4_mean,Acceptable_windows_SPFH4_std,Acceptable_windows_SPFH4_median,Included_coldest_day_analysis,Coldest_day_start,Coldest_day_COPH4,Coldest_day_External_Air_Temp_mean,Coldest_day_External_Air_Temp_max,Coldest_day_External_Air_Temp_min,Coldest_day_Internal_Air_Temp_mean,Coldest_day_Internal_Air_Temp_max,Coldest_day_Internal_Air_Temp_min,Coldest_day_Whole_System_Energy_Consumed,Coldest_day_HP_Energy_Output,Coldest_day_IH_Energy_Consumed,Coldest_day_BUH_Energy_Consumed,Coldest_day_CP_Energy_Consumed,Coldest_day_Boiler_Energy_Output,CD_proportion_complete_Whole_System_Energy_Consumed,CD_proportion_complete_HP_Energy_Output,CD_proportion_complete_IH_Energy_Consumed,CD_proportion_complete_BUH_Energy_Consumed,CD_proportion_complete_CP_Energy_Consumed,CD_proportion_complete_Boiler_Energy_Output
EOH2646,FALSE,Quality score outside threshold,15/12/2020 13:22,20/09/2023 09:48,1008.85,15/12/2020 13:24,20/09/2023 09:46,1008.85,01/01/2022,01/01/2023,4,2.8,2.431,2.409,2.258,2579.55,5787.34,37.33,0,161.25,,,,,40.38,42.13,37.7,42.13,39.27,55.79,FALSE,0,cleaned,0.066,0.066,0.066,,0.066,,63,1.675,0.603,1.333,1.664,0.594,1.328,1.562,0.554,1.249,FALSE,11/02/2021 00:00,0.121,-3.92,2.1,-8.2,20.41,24,15.68,20.46,2.48,0,0,0.85,,1,1,1,,1,
EOH2648,FALSE,Less than 1yr data available,31/03/2021 15:32,24/02/2022 09:54,329.77,31/03/2021 15:34,24/02/2022 09:52,329.76,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,17/04/2021 00:00,3.738,0.07,0.14,-0.01,,,,4.34,16.24,0,0,0,,1,1,,,1,
EOH2667,TRUE,,08/11/2021 11:34,26/09/2023 07:58,686.85,08/11/2021 11:36,26/09/2023 07:56,686.85,14/12/2021,14/12/2022,3.3,0.757,5.18,2.644,2.495,3326.64,6396.75,1872.69,31.41,187.55,,1.71,49.27,0.67,41.65,46.21,34.87,48.38,43.23,66.97,TRUE,0.00123,cleaned,0.99,0.989,0.985,0.164,0.99,,20,5.261,0.218,5.291,2.683,0.03,2.693,2.544,0.027,2.553,TRUE,13/12/2022 00:00,1.545,-5.52,-2.97,-7.94,,,,51.18,76.12,0.04,2.92,1.8,,1,1,1,1,1,
EOH2672,TRUE,,17/05/2021 18:40,29/09/2023 00:00,864.22,17/05/2021 18:40,28/09/2023 23:58,864.22,05/08/2022,05/08/2023,0,0,3.03,2.932,2.899,3749.73,10692.01,180.32,0,40.94,,-0.98,-24.43,1.32,35.53,36.61,33.87,36.85,35.01,60.28,FALSE,0,cleaned,1,1,0.999,,1,,492,3.047,0.024,3.037,2.955,0.028,2.955,2.922,0.027,2.922,TRUE,15/12/2022 00:00,2.39,-4.15,-1.65,-7.51,19.79,20.08,19.33,44.22,105.67,0,0,0.26,,1,1,1,,1,
EOH2675,FALSE,Less than 1yr usable data,12/11/2020 13:20,29/09/2023 00:00,1050.44,12/11/2020 13:20,28/09/2023 23:58,1050.44,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,13/12/2022 00:00,2.228,-6.42,-2.6,-8.37,17.95,18.56,17.06,68.38,152.33,0,0,0.66,,1,1,,,1,
EOH2678,TRUE,,15/10/2021 11:14,16/08/2023 10:28,669.97,15/10/2021 11:16,16/08/2023 10:26,669.97,12/02/2022,12/02/2023,3.1,0.015,3.38,3.261,2.957,1460.26,4252.05,66.63,0,135.79,,,,,45.59,46.21,43.51,47.04,44.9,58.34,FALSE,0,cleaned,0.987,0.987,0.987,,0.987,,64,3.383,0.009,3.381,3.268,0.022,3.261,2.965,0.018,2.959,FALSE,13/12/2022 00:00,3.131,-5.52,-2.97,-7.94,,,,19.96,62.52,0,0,1.43,,1,1,1,,1,
EOH2679,TRUE,,17/05/2021 18:02,23/09/2023 14:24,858.85,17/05/2021 18:02,23/09/2023 14:22,858.85,26/07/2022,26/07/2023,1,0,3.895,3.812,3.741,4098.05,15214.92,116.13,0,75.9,,0.105,2.78,0.97,36.05,37.63,33.09,36.72,33.73,60,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,492,3.954,0.054,3.928,3.876,0.057,3.852,3.802,0.054,3.779,TRUE,15/12/2022 00:00,3.059,-4.15,-1.65,-7.51,17.33,17.7,16.79,49.67,151.94,0,0,0.8,,1,1,1,,1,
EOH2682,TRUE,,13/05/2021 14:44,28/09/2023 23:58,868.38,13/05/2021 14:46,28/09/2023 23:56,868.38,21/05/2021,21/05/2022,1,0.03,3.187,3.13,3.119,3952.92,12225.63,102.78,0,13.63,,-0.323,-9.21,1.1,39.39,41.6,36.41,40.63,37.65,60.12,FALSE,0,cleaned,0.97,0.97,0.97,,0.97,,488,2.966,0.171,2.903,2.909,0.173,2.855,2.884,0.186,2.839,TRUE,15/12/2022 00:00,2.265,-4.15,-1.65,-7.51,18.55,19.13,17.92,46.43,104.42,0.74,0,0.51,,1,1,1,,1,
EOH2686,TRUE,,30/07/2021 15:54,29/09/2023 00:00,790.34,30/07/2021 15:56,28/09/2023 23:58,790.33,20/08/2021,20/08/2022,2,0.002,4.376,4.376,4.085,2477.64,10120.48,0,0,164.89,,0.726,19.89,0.83,31.19,33.21,28.98,32.66,30.26,75.09,TRUE,0.00003,cleaned,0.998,0.998,,,0.998,,412,4.345,0.071,4.324,4.345,0.071,4.324,4.151,0.032,4.159,TRUE,12/12/2022 00:00,2.829,-3.87,-0.32,-5.95,18.95,19.33,17.87,40.8,115.42,0,0,0.73,,1,1,,,1,
EOH2689,TRUE,,09/06/2021 14:24,28/09/2023 23:58,841.4,09/06/2021 14:26,28/09/2023 23:56,841.4,14/09/2021,14/09/2022,1,0.001,3.01,2.965,2.868,5263.26,14978.75,115.36,0,171.95,,-0.38,-11.2,1.13,33.91,36.17,30.36,35.81,32.02,56.68,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,474,2.973,0.039,2.975,2.915,0.05,2.911,2.809,0.056,2.806,TRUE,13/12/2022 00:00,2.224,-5.52,-2.97,-7.94,18.75,19.8,17.59,51.6,107.62,7.16,0,1.28,,1,1,1,,1,
EOH2690,FALSE,Less than 1yr usable data,18/11/2020 20:46,28/09/2023 23:58,1044.13,18/11/2020 20:46,28/09/2023 23:56,1044.13,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,13/12/2022 00:00,1.985,-6.42,-2.6,-8.37,,,,33.56,66.62,0,0,0,,1,1,,,1,
EOH2699,FALSE,Less than 1yr data available,23/06/2021 08:22,24/03/2022 12:12,274.16,23/07/2021 00:00,24/03/2022 12:10,244.51,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/11/2021 00:00,3.618,1.71,3.8,-0.49,20.04,21.06,19.23,32.78,118.62,0,0,3.69,,1,1,1,,1,
EOH2700,FALSE,Less than 1yr data available,27/07/2021 12:46,31/03/2022 23:58,247.47,28/07/2021 00:00,31/03/2022 23:56,247,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,04/01/2022 00:00,2.583,-0.99,0.59,-3.3,17.2,19.27,15.34,41.59,107.42,0,0,0.52,,1,1,,,1,
EOH2703,TRUE,,18/10/2021 13:12,29/09/2023 00:00,710.45,18/10/2021 13:12,28/09/2023 23:58,710.45,08/09/2022,08/09/2023,2,0,3.74,3.164,2.699,911.47,2296.7,163.26,0,134.05,,,,,44.84,46,40.76,46.35,42.39,61.58,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,204,4.124,0.34,4.081,3.284,0.114,3.252,2.774,0.089,2.746,FALSE,13/12/2022 00:00,3.19,-5.52,-2.97,-7.94,15.27,17.2,13.72,6.96,21.47,0.72,0,0.25,,1,1,1,,1,
EOH2705,FALSE,Less than 1yr data available,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,0,0,,,,
EOH2712,FALSE,Less than 1yr usable data,15/04/2021 13:38,24/09/2023 09:50,891.84,15/04/2021 13:40,24/09/2023 09:48,891.84,,,,,,,,,,,,,,,,,,,,,,,,,sensor swaps not checked,,,,,,,,,,,,,,,,,FALSE,08/03/2023 00:00,1.107,-1.89,2.66,-6.82,19.67,20.68,18.96,1.14,1.26,0,0,0.88,65.76,1,1,,,1,1
EOH2713,FALSE,Quality score outside threshold,26/02/2021 14:58,31/03/2022 23:58,398.38,26/02/2021 15:00,31/03/2022 23:56,398.37,20/03/2021,20/03/2022,4,1.743,2.69,2.602,2.447,4854.16,11643.56,236.58,0,288.78,,,,,50.03,50.74,45.64,,,64.39,FALSE,0,sensor swaps not checked,0.419,0.419,0.419,,0.419,,33,2.691,0.013,2.69,2.608,0.018,2.612,2.455,0.019,2.462,TRUE,07/03/2021 00:00,2.282,0.02,0.06,-0.02,14.35,14.35,14.34,80.34,183.33,0,0,3.18,,1,1,1,,1,
EOH2714,TRUE,,12/07/2021 12:24,28/09/2023 23:58,808.48,12/07/2021 12:26,28/09/2023 23:56,808.48,23/09/2022,23/09/2023,2,0.127,2.923,2.655,2.655,6036.64,15184.55,820.67,21.72,0,,0.023,0.8,0.99,49.9,49.18,44.34,50.35,44.8,69.22,TRUE,0.04027,cleaned,0.935,0.935,0.935,0.935,0.935,,331,2.927,0.013,2.927,2.578,0.09,2.605,2.578,0.09,2.605,TRUE,17/01/2023 00:00,2.327,-0.91,3.83,-3.1,18.71,19.93,17.23,42.64,98.86,0,0.38,0,,1,1,1,1,1,
EOH2716,TRUE,,17/05/2021 16:16,28/09/2023 23:58,864.32,17/05/2021 16:16,28/09/2023 23:56,864.32,19/06/2022,19/06/2023,2,0.018,3.615,3.574,3.549,3105.48,10973.55,48.9,0,21.38,,-0.125,-3.33,1.03,35.45,38.24,31.41,38.3,33.82,59.51,FALSE,0,cleaned,0.999,0.964,0.999,,0.999,,291,3.582,0.048,3.614,3.54,0.048,3.572,3.515,0.047,3.547,TRUE,17/01/2023 00:00,2.883,-2.27,0.11,-4.29,16.71,17.64,15.51,46.95,135.37,0,0,0.28,,1,1,1,,1,
EOH2717,TRUE,,07/05/2021 11:14,29/09/2023 00:00,874.53,07/05/2021 11:18,28/09/2023 23:58,874.53,07/09/2021,07/09/2022,3.3,0.975,3.197,3.197,2.868,1479.62,4243.42,0,0,152.11,4739.66,0.237,7.99,0.93,27.3,27.3,24.69,27.65,25.23,45.09,FALSE,0,cleaned,0.904,0.904,,,0.904,0.685,210,3.112,0.016,3.113,3.112,0.016,3.113,2.731,0.024,2.721,FALSE,13/12/2022 00:00,0.016,-5.52,-2.97,-7.94,18.18,18.76,17.9,3.53,0.06,0,0,1.55,89.2,1,1,,,1,1
EOH2722,TRUE,,03/09/2021 15:04,28/09/2023 23:58,755.37,04/09/2021 00:00,28/09/2023 23:56,755,08/01/2022,08/01/2023,2,0.01,2.856,2.856,2.856,3136.42,8957.85,0,0,0,,-0.654,-18.63,1.23,40,40.56,35.64,37.5,33.53,63,FALSE,0,cleaned,0.99,0.99,0.99,,0.99,,373,2.838,0.059,2.815,2.838,0.059,2.815,2.838,0.059,2.815,TRUE,13/12/2022 00:00,2.588,-6.42,-2.6,-8.37,19.64,20.29,19.17,39.84,103.11,0,0,0,,1,1,1,,1,
EOH2728,TRUE,,25/06/2021 09:30,29/09/2023 00:00,825.6,26/06/2021 00:00,28/09/2023 23:58,825,24/12/2021,24/12/2022,3.1,0.104,2.336,2.336,2.152,2462.65,5299.78,0,0,194.29,4188.05,-0.684,-22.64,1.29,36.57,36.57,32.39,38.24,35.34,54.01,FALSE,0,cleaned,0.996,0.895,,,0.996,0.726,130,2.33,0.026,2.337,2.33,0.026,2.337,2.144,0.022,2.151,FALSE,13/12/2022 00:00,0.213,-5.52,-2.97,-7.94,20.97,21.13,20.8,3.36,0.72,0,0,1.47,74.5,1,1,,,1,1
EOH2734,TRUE,,03/06/2021 10:32,28/09/2023 23:58,847.56,03/06/2021 10:32,28/09/2023 23:56,847.56,06/07/2022,06/07/2023,2,0,3.271,3.263,3.217,3719.26,11952.17,12.43,0,52.96,,-0.649,-16.55,1.2,43.11,42.96,39.53,42.84,39.11,56,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,480,3.344,0.068,3.318,3.326,0.058,3.3,3.257,0.04,3.23,TRUE,13/12/2022 00:00,2.434,-6.42,-2.6,-8.37,11.51,12.39,10.14,39.58,96.36,0,0,0.63,,1,1,1,,1,
EOH2739,TRUE,,28/01/2021 15:20,28/09/2023 23:58,973.36,28/01/2021 15:22,28/09/2023 23:56,973.36,10/05/2021,10/05/2022,1,0,2.795,2.795,2.755,5816.07,16022.52,0,0,83.87,,,,,44.4,47.79,41.34,47.54,44.62,78.19,TRUE,0.00467,cleaned,0.999,0.999,,,0.999,,604,2.791,0.026,2.788,2.791,0.026,2.788,2.753,0.028,2.748,TRUE,13/12/2022 00:00,1.851,-6.42,-2.6,-8.37,17.19,20.75,12.75,54.08,100.08,0,0,0.39,,1,1,,,1,
EOH2748,FALSE,Quality score outside threshold,04/06/2021 11:38,05/06/2023 17:40,731.25,25/06/2021 00:00,05/06/2023 17:38,710.73,08/01/2022,08/01/2023,5,1.265,4.484,4.473,4.308,2833.43,12198.36,8.56,0,104.57,,,,,37.16,37.53,33.15,35.84,31.54,59.02,FALSE,0,cleaned,0.627,0.627,0.627,,0.627,,0,,,,,,,,,,TRUE,11/12/2022 00:00,3.459,-2.35,-0.45,-5.14,15.92,17.06,15.33,18.31,63.34,0,0,0.81,,1,1,1,,1,
EOH2750,FALSE,Less than 1yr data available,10/09/2021 09:16,30/08/2022 23:58,354.61,10/09/2021 09:18,30/08/2022 23:56,354.61,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/12/2021 00:00,2.497,-3.11,-0.3,-5.8,19.63,21.68,17.62,26.3,65.66,0,0,0.29,,1,1,,,1,
EOH2751,TRUE,,11/08/2021 14:38,18/08/2022 11:16,371.86,11/08/2021 14:40,18/08/2022 11:14,371.86,14/08/2021,14/08/2022,3.1,0.009,3.401,3.392,3.367,3295.62,11084.05,12.23,0,24.03,,-0.409,-10.74,1.12,37.06,38.28,35.59,37.62,35.95,62.15,FALSE,0,cleaned,0.993,0.993,0.993,,0.993,,7,3.401,0,3.401,3.391,0.002,3.392,3.366,0.002,3.367,TRUE,08/11/2021 00:00,4.506,0.1,0.15,0.05,,,,12.9,58.11,0,0,0.14,,1,1,1,,1,
EOH2754,FALSE,Less than 1yr usable data,05/05/2021 13:04,11/09/2022 10:12,493.88,05/05/2021 13:04,11/09/2022 10:10,493.88,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,28/11/2021 00:00,2.45,0.35,3.2,-2.78,22.59,24.06,20.68,32.89,80.58,0,0,0.63,,1,1,1,,1,
EOH2758,FALSE,Less than 1yr data available,29/06/2021 13:42,31/03/2022 23:58,275.43,29/06/2021 13:44,31/03/2022 23:56,275.43,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,29/11/2021 00:00,1.23,1.62,6.09,-1.1,18.96,19.6,18.26,27.3,33.58,0,0,1.67,,1,1,1,,1,
EOH2762,FALSE,SPF outside threshold,22/07/2021 18:00,28/09/2023 23:58,798.25,22/07/2021 18:00,28/09/2023 23:56,798.25,28/09/2022,28/09/2023,5,3.173,0.341,0.357,0.357,2377.48,792.1,55.5,0,0,,,,,34.21,36.04,31.08,35.28,31.85,58.46,FALSE,0,cleaned,0.713,0.797,0.75,,0.713,,0,,,,,,,,,,FALSE,17/01/2023 00:00,0.354,-2.72,0.88,-5.9,16.38,16.88,15.88,23.58,8.34,0,0,0,,1,1,1,,1,
EOH2765,TRUE,,13/07/2021 15:30,29/09/2023 00:00,807.35,13/07/2021 15:30,28/09/2023 23:58,807.35,03/09/2022,03/09/2023,3,0.325,2.778,2.778,2.755,3688.8,10162.72,0,0,30.12,,-1.352,-32.74,1.49,43.8,47.47,39.3,47.07,42.96,72.12,TRUE,0.00687,cleaned,0.891,0.891,,,0.891,,104,2.763,0.014,2.767,2.763,0.014,2.767,2.739,0.014,2.742,TRUE,13/12/2022 00:00,2.271,-5.52,-2.97,-7.94,21.71,25.07,18.89,33.12,75.23,0,0,0.3,,1,1,,,1,
EOH2767,TRUE,,09/03/2022 16:40,29/09/2023 00:00,568.31,09/03/2022 16:40,28/09/2023 23:58,568.3,02/09/2022,02/09/2023,2,0.018,2.388,2.388,2.388,10961.1,26169.97,0,0,0,,-0.682,-22.23,1.29,45.25,47.77,40.44,48.01,43.35,63.81,FALSE,0,cleaned,0.978,0.976,,,0.978,,184,2.281,0.088,2.288,2.281,0.088,2.288,2.281,0.088,2.288,FALSE,15/12/2022 00:00,2.124,-3.75,-0.11,-6.6,16.86,17.62,15.65,82.66,175.6,0,0,0,,1,1,,,1,
EOH2769,TRUE,,20/07/2021 11:14,28/09/2023 23:58,800.53,20/07/2021 11:16,28/09/2023 23:56,800.53,23/08/2022,23/08/2023,2,0.18,2.699,2.699,2.692,3638.18,9792.84,0,0,9.21,,-0.671,-19.93,1.25,47.67,47.89,42.36,48.17,43.41,70.56,TRUE,0.00081,cleaned,0.908,0.908,,,0.908,,379,2.656,0.03,2.641,2.656,0.03,2.641,2.645,0.033,2.627,TRUE,13/12/2022 00:00,2.191,-5.52,-2.97,-7.94,16.16,18.29,13.53,35.48,77.76,0,0,0.25,,1,1,,,1,
EOH2778,TRUE,,01/09/2021 09:24,28/09/2023 23:58,757.61,01/09/2021 09:26,28/09/2023 23:56,757.6,09/08/2022,09/08/2023,0,0,2.466,2.398,2.371,2652.43,6166.6,121.24,0,30.05,,-1.344,-35.29,1.55,32.72,38.52,30.34,35.86,32.79,65.2,TRUE,0.00009,cleaned,1,1,1,,1,,387,2.478,0.033,2.464,2.41,0.034,2.397,2.381,0.032,2.37,TRUE,13/12/2022 00:00,1.996,-6.42,-2.6,-8.37,17.22,18.19,16.43,30.2,60.26,0,0,0.25,,1,1,1,,1,
EOH2782,TRUE,,22/09/2021 17:26,20/08/2023 23:58,697.27,22/09/2021 17:28,20/08/2023 23:56,697.27,03/06/2022,03/06/2023,2,0.002,2.717,2.717,2.693,8763.32,23595.64,0,0,80.45,,-1.053,-27.92,1.39,46.98,47.72,40.98,46.3,40.35,73.81,TRUE,0.00098,cleaned,0.997,0.997,,,0.997,,329,2.751,0.036,2.756,2.751,0.036,2.756,2.721,0.032,2.723,TRUE,13/12/2022 00:00,2.388,-1.35,1.62,-4.46,17.04,20.26,13.82,61.28,146.36,0,0,0.76,,1,1,,,1,
EOH2788,TRUE,,01/04/2021 12:26,24/09/2023 08:26,905.83,01/04/2021 12:28,24/09/2023 08:24,905.83,10/05/2021,10/05/2022,2,0,2.702,2.359,2.274,4539.28,9441.73,881.22,0,164.03,,-0.648,-19.34,1.24,39.9,41.03,34.92,41.57,36.39,58.41,FALSE,0,cleaned,0.999,0.999,1,,0.999,,498,2.686,0.025,2.698,2.408,0.051,2.399,2.321,0.05,2.309,TRUE,13/12/2022 00:00,1.965,-5.52,-2.97,-7.94,18.92,20,17.87,52.64,92.56,10.86,0,1.29,,1,1,1,,1,
EOH2790,TRUE,,22/02/2022 12:30,24/09/2023 12:48,579.01,22/02/2022 12:34,24/09/2023 12:46,579.01,14/09/2022,14/09/2023,3.1,0.007,2.209,2.209,2.004,1625.49,3257.7,0,0,150.46,6717.63,-0.751,-25.39,1.34,41.08,41.08,37.94,40.68,38.28,58.09,FALSE,0,cleaned,0.999,0.999,,,0.999,0.934,151,2.204,0.01,2.204,2.204,0.01,2.204,2.003,0.007,2.002,FALSE,13/12/2022 00:00,0.551,-5.52,-2.97,-7.94,19.38,21.72,16.26,3.46,1.91,0,0,1.5,105.73,1,1,,,1,1
EOH2799,TRUE,,17/11/2020 11:46,28/09/2023 23:58,1045.51,17/11/2020 11:48,28/09/2023 23:56,1045.51,28/09/2022,28/09/2023,1,0.005,2.997,2.997,2.944,3392.98,9989,0,0,60.06,,-0.863,-22.36,1.29,37.35,38.5,34.96,38.99,36.44,63.94,FALSE,0,cleaned,0.994,0.994,0.994,,0.994,,676,3.011,0.066,3.014,3.011,0.066,3.014,2.966,0.063,2.966,TRUE,13/12/2022 00:00,2.159,-7.92,-2.77,-11.6,18.64,19.81,17.75,42.57,91.91,0,0,0.29,,1,1,1,,1,
EOH2804,TRUE,,17/11/2021 18:08,28/02/2023 00:12,467.25,17/11/2021 18:10,28/02/2023 00:10,467.25,01/01/2022,01/01/2023,2,0.044,2.983,2.983,2.948,4463.81,13157.86,0,0,53.12,,-0.927,-23.7,1.31,42.36,45.02,36.63,44.01,38.55,73.09,TRUE,0.0013,cleaned,0.977,0.977,,,0.977,,101,2.977,0.045,2.983,2.977,0.045,2.983,2.942,0.044,2.948,TRUE,13/12/2022 00:00,2.436,-5.52,-2.97,-7.94,16.01,16.71,15.11,41.52,101.13,0,0,0.55,,1,1,,,1,
EOH2807,FALSE,SPF outside threshold,10/02/2021 12:44,04/10/2022 09:48,600.88,03/07/2021 00:00,04/10/2022 09:46,458.41,03/07/2021,03/07/2022,3.3,1.93,0.799,0.808,0.808,2086.42,1599.08,86.12,0,0,,,,,40.25,41.59,35.09,40.19,34.66,57.8,FALSE,0,cleaned,0.993,0.985,0.993,,0.993,,93,0.669,0.074,0.666,0.682,0.071,0.68,0.682,0.071,0.68,FALSE,02/08/2021 00:00,2.928,0.14,0.18,0.09,,,,1.83,5.36,0,0,0,,1,1,1,,1,
EOH2808,TRUE,,15/06/2021 10:12,28/09/2023 23:58,835.57,15/06/2021 10:14,28/09/2023 23:56,835.57,31/07/2022,31/07/2023,1,0.019,3.221,3.221,3.189,2680.31,8546.46,0,0,27.24,,-0.919,-22.19,1.29,34.52,37.18,32.02,36.53,33.93,61.57,FALSE,0,cleaned,0.981,0.981,0.981,,0.981,,461,3.312,0.105,3.25,3.312,0.105,3.25,3.278,0.103,3.217,TRUE,13/12/2022 00:00,2.63,-1.35,1.62,-4.46,20.21,21.1,17.86,30.73,80.83,0,0,0.25,,1,1,1,,1,
EOH2810,FALSE,Quality score outside threshold,15/10/2021 11:46,19/08/2023 13:24,673.07,25/11/2021 14:22,19/08/2023 13:22,631.96,27/12/2021,27/12/2022,5,2.076,5.623,3.657,3.279,1086.48,3148.29,414.48,0,112.14,,,,,44.01,44.52,41.96,43.39,41.4,57.5,FALSE,0,cleaned,0.693,0.693,0.693,,0.693,,0,,,,,,,,,,FALSE,13/12/2022 00:00,3.559,-5.52,-2.97,-7.94,19.39,21.21,18.85,6.12,20.81,0.96,0,0.46,,1,1,1,,1,
EOH2831,TRUE,,27/08/2021 12:00,29/09/2023 00:00,762.5,27/08/2021 12:02,28/09/2023 23:58,762.5,09/03/2022,09/03/2023,2,0.113,2.701,2.662,2.546,5108.32,12892.73,112.62,0,222.75,,-0.879,-24.55,1.33,46.33,46.83,43.61,45.31,42.1,62.34,FALSE,0,cleaned,0.942,0.942,0.942,,0.942,,339,2.773,0.145,2.679,2.729,0.141,2.641,2.606,0.142,2.526,TRUE,13/12/2022 00:00,1.97,-6.42,-2.6,-8.37,19.67,21.46,17.42,41.05,80.48,0.41,0,0.95,,1,1,1,,1,
EOH2837,TRUE,,18/03/2021 12:14,28/09/2023 23:58,924.49,18/03/2021 12:16,28/09/2023 23:56,924.49,17/04/2021,17/04/2022,1,0.001,3.059,3.059,2.85,3216.73,9168.82,0,0,219.79,,-0.591,-16.18,1.19,43.72,43.75,41.92,44.79,42.75,75.53,TRUE,0.00583,cleaned,0.999,0.999,,,0.999,,552,2.879,0.125,2.819,2.879,0.125,2.819,2.732,0.083,2.682,TRUE,13/12/2022 00:00,1.887,-6.42,-2.6,-8.37,14.06,14.86,13.55,29.54,55.75,0,0,0.74,,1,1,,,1,
EOH2847,TRUE,,12/03/2021 16:40,18/09/2023 20:38,920.17,12/03/2021 16:42,18/09/2023 20:36,920.16,15/09/2022,15/09/2023,3.1,0.014,3.008,3.008,2.793,1818.85,5080.51,0,0,129.78,7320.51,,,,41.09,41.09,34.57,44.75,39.68,58.33,FALSE,0,cleaned,0.999,0.999,,,0.999,0.92,526,2.68,0.21,2.64,2.68,0.21,2.64,2.485,0.205,2.46,FALSE,13/12/2022 00:00,0.091,-5.52,-2.97,-7.94,19.01,20.77,16.46,1.67,0.15,0,0,1.44,114.17,1,1,,,1,1
EOH2852,FALSE,SPF outside threshold,05/02/2021 17:00,08/09/2023 09:22,944.68,06/02/2021 00:00,08/09/2023 09:20,944.39,07/09/2022,07/09/2023,3.3,3.017,42.671,42.671,42.671,244.65,10439.75,0,0,0,10305.98,,,,52.12,52.12,43.74,52.83,44.49,79.75,TRUE,0.00312,cleaned,0.999,0.999,,,0.999,0.998,35,42.495,0.103,42.499,42.495,0.103,42.499,42.495,0.103,42.499,FALSE,13/12/2022 00:00,52.187,-5.52,-2.97,-7.94,18.25,21.62,15.9,1.84,95.82,0,0,0,95.21,1,1,,,1,1
EOH2862,TRUE,,06/03/2021 11:06,28/09/2023 23:58,936.54,06/03/2021 11:10,28/09/2023 23:58,936.53,06/09/2022,06/09/2023,3.3,0.28,2.741,2.741,2.312,1181.22,2730.8,0,0,185.05,2730.8,-0.219,-7.39,1.08,45.72,45.72,40.41,47.6,41.86,57.64,FALSE,0,cleaned,1,1,,,1,1,297,2.782,0.054,2.763,2.782,0.054,2.763,2.337,0.053,2.312,FALSE,13/12/2022 00:00,0.008,-5.52,-2.97,-7.94,16.77,19.29,14.07,1.85,0.02,0,0,1.58,0.02,1,1,,,1,1
EOH2863,FALSE,Less than 1yr data available,13/07/2021 12:18,28/11/2021 12:54,138.03,13/07/2021 12:18,28/11/2021 12:52,138.02,,,,,,,,,,,,,,,,,,,,,,,,,sensor swaps not checked,,,,,,,,,,,,,,,,,FALSE,28/11/2021 00:00,,-0.72,1.5,-3,6.52,7.11,5.44,16.26,,0,0,0,,0.192,0.192,,,0.189,
